Retailer,Retailer_ID,Invoice_Date,Sales_Quater,State,City,Product,Price_per_Unit,Units_Sold,Sales_Method,Total_Sales,Operating_Cost,Operating_Profit,Operating_Margin
Nike Store,1039,15-01-2025,Q4,Karnataka,Bangalore,Jacket,10734.13,4,Online,42936.52,39337.23,3599.29,8.00%
Amazon,1013,15-01-2025,Q3,Karnataka,Bangalore,Shorts,8124.7,3,Store,24374.1,22710.45,1663.65,7.00%
Myntra,1006,15-01-2025,Q3,Kerala,Kochi,Sneakers,7921.79,2,Store,15843.58,12200.53,3643.05,23.00%
Myntra,1031,15-01-2025,Q1,Maharashtra,Mumbai,Running Shoes,5085.77,8,Online,40686.16,30956.19,9729.97,24.00%
Flipkart,1044,15-01-2025,Q3,Delhi,Delhi,Running Shoes,8623.8,1,Online,8623.8,7023.27,1600.53,19.00%
Nike Store,1016,15-01-2025,Q4,Karnataka,Bangalore,Sneakers,8169.89,8,Store,65359.12,47614.76,17744.36,27.00%
Myntra,1037,15-01-2025,Q4,Kerala,Kochi,Sneakers,5346.79,5,Online,26733.95,23770.54,2963.41,11.00%
Flipkart,1025,15-01-2025,Q2,Delhi,Delhi,T Shirt,7622.06,1,Online,7622.06,6282.64,1339.42,18.00%
Flipkart,1037,15-01-2025,Q1,Karnataka,Bangalore,T Shirt,7472.15,5,Online,37360.75,32924.4,4436.35,12.00%
Flipkart,1002,15-01-2025,Q2,Kerala,Kochi,Jacket,6961.02,4,Store,27844.08,21319.13,6524.95,23.00%
Flipkart,1025,15-01-2025,Q3,Delhi,Delhi,Running Shoes,6476.32,1,Store,6476.32,5736.56,739.76,11.00%
Ajio,1028,15-01-2025,Q2,Maharashtra,Mumbai,Sneakers,5582.56,4,Online,22330.24,17759.52,4570.72,20.00%
Myntra,1016,15-01-2025,Q2,Maharashtra,Mumbai,Jacket,3355.77,2,Online,6711.54,5874.99,836.55,12.00%
Myntra,1025,15-01-2025,Q2,Tamil Nadu,Chennai,Shorts,3997.83,9,Store,35980.47,25292.73,10687.74,30.00%
Ajio,1002,15-01-2025,Q4,Maharashtra,Mumbai,Shorts,3364.6,7,Store,23552.2,17414.65,6137.55,26.00%
Flipkart,1023,15-01-2025,Q2,Maharashtra,Mumbai,T Shirt,5709.41,8,Online,45675.28,41352.3,4322.98,9.00%
Amazon,1023,15-01-2025,Q3,Karnataka,Bangalore,Shorts,7953.41,9,Store,71580.69,63148.48,8432.21,12.00%
Ajio,1026,15-01-2025,Q4,Tamil Nadu,Chennai,Jacket,2374.58,5,Online,11872.9,8339.74,3533.16,30.00%
Nike Store,1021,15-01-2025,Q1,Kerala,Kochi,Jacket,3787.02,3,Online,11361.06,9373.95,1987.11,17.00%
Ajio,1048,15-01-2025,Q2,Delhi,Delhi,Shorts,5098.04,2,Online,10196.08,7904.03,2292.05,22.00%
Ajio,1025,15-01-2025,Q2,Delhi,Delhi,Shorts,2733.64,8,Store,21869.12,16750.46,5118.66,23.00%
Flipkart,1037,15-01-2025,Q2,Delhi,Delhi,Jacket,6811.63,2,Online,13623.26,12120.56,1502.7,11.00%
Ajio,1034,16-01-2025,Q4,Delhi,Delhi,Shorts,6135.33,7,Store,42947.31,35519.69,7427.62,17.00%
Amazon,1035,16-01-2025,Q3,Delhi,Delhi,Shorts,8109.15,2,Store,16218.3,14244.72,1973.58,12.00%
Amazon,1045,16-01-2025,Q2,Delhi,Delhi,Shorts,10812.75,4,Online,43251,38010.2,5240.8,12.00%
Amazon,1014,16-01-2025,Q2,Tamil Nadu,Chennai,Shorts,2722.45,4,Online,10889.8,9121.89,1767.91,16.00%
Nike Store,1048,16-01-2025,Q1,Delhi,Delhi,Running Shoes,5529.73,3,Online,16589.19,15676.49,912.7,6.00%
Amazon,1021,16-01-2025,Q2,Kerala,Kochi,Shorts,3617.99,6,Store,21707.94,19670.67,2037.27,9.00%
Ajio,1023,16-01-2025,Q4,Kerala,Kochi,Jacket,10224.48,2,Store,20448.96,15325.85,5123.11,25.00%
Nike Store,1023,16-01-2025,Q4,Kerala,Kochi,T Shirt,6405.91,7,Store,44841.37,35461.56,9379.81,21.00%
Myntra,1043,16-01-2025,Q1,Kerala,Kochi,Shorts,3942.8,4,Store,15771.2,11810.61,3960.59,25.00%
Ajio,1021,16-01-2025,Q1,Kerala,Kochi,Jacket,6823.62,4,Store,27294.48,22715.64,4578.84,17.00%
Nike Store,1035,16-01-2025,Q2,Delhi,Delhi,Shorts,6156.39,7,Online,43094.73,38149.88,4944.85,11.00%
Amazon,1032,16-01-2025,Q3,Kerala,Kochi,Running Shoes,7810.15,4,Store,31240.6,25823.34,5417.26,17.00%
Flipkart,1026,16-01-2025,Q3,Karnataka,Bangalore,Shorts,6267.19,6,Store,37603.14,28549.57,9053.57,24.00%
Flipkart,1039,16-01-2025,Q4,Delhi,Delhi,Jacket,5180.46,9,Store,46624.14,41302.14,5322,11.00%
Ajio,1030,16-01-2025,Q4,Delhi,Delhi,Jacket,8491.84,1,Online,8491.84,6377.73,2114.11,25.00%
Myntra,1001,16-01-2025,Q2,Maharashtra,Mumbai,T Shirt,11942.36,3,Online,35827.08,32783.72,3043.36,8.00%
Myntra,1000,16-01-2025,Q2,Maharashtra,Mumbai,Sneakers,8163.22,6,Store,48979.32,44028.17,4951.15,10.00%
Myntra,1016,16-01-2025,Q4,Tamil Nadu,Chennai,Running Shoes,8552.12,1,Store,8552.12,8119.18,432.94,5.00%
Nike Store,1045,16-01-2025,Q2,Karnataka,Bangalore,Sneakers,11337.8,3,Online,34013.4,23942.07,10071.33,30.00%
Flipkart,1041,16-01-2025,Q2,Kerala,Kochi,Sneakers,7573.45,5,Store,37867.25,35063.05,2804.2,7.00%
Ajio,1038,16-01-2025,Q4,Delhi,Delhi,Running Shoes,5667.51,4,Online,22670.04,20899.68,1770.36,8.00%
Nike Store,1047,16-01-2025,Q1,Karnataka,Bangalore,Running Shoes,9980.24,6,Online,59881.44,53011.9,6869.54,11.00%
Nike Store,1024,16-01-2025,Q4,Maharashtra,Mumbai,Running Shoes,4684.35,7,Online,32790.45,28706.48,4083.97,12.00%
Amazon,1011,17-01-2025,Q1,Delhi,Delhi,Running Shoes,3049.52,5,Online,15247.6,12699.94,2547.66,17.00%
Flipkart,1008,17-01-2025,Q2,Karnataka,Bangalore,T Shirt,3332.96,1,Store,3332.96,2654.14,678.82,20.00%
Nike Store,1024,17-01-2025,Q4,Karnataka,Bangalore,Running Shoes,11861.76,3,Online,35585.28,25814.97,9770.31,27.00%
Amazon,1005,17-01-2025,Q3,Delhi,Delhi,Running Shoes,11922.28,6,Store,71533.68,64484,7049.68,10.00%
Flipkart,1009,17-01-2025,Q4,Delhi,Delhi,Shorts,4980.98,6,Online,29885.88,26703.55,3182.33,11.00%
Amazon,1016,17-01-2025,Q3,Delhi,Delhi,Running Shoes,3486.65,9,Store,31379.85,27598.85,3781,12.00%
Ajio,1045,17-01-2025,Q4,Tamil Nadu,Chennai,Shorts,9263.63,7,Store,64845.41,46390.94,18454.47,28.00%
Myntra,1001,17-01-2025,Q2,Delhi,Delhi,Jacket,2673.24,3,Online,8019.72,6813.41,1206.31,15.00%
Myntra,1032,17-01-2025,Q2,Maharashtra,Mumbai,Running Shoes,2893.17,5,Online,14465.85,12114.46,2351.39,16.00%
Amazon,1030,17-01-2025,Q2,Tamil Nadu,Chennai,Running Shoes,6899.49,2,Online,13798.98,10463.29,3335.69,24.00%
Flipkart,1032,17-01-2025,Q4,Tamil Nadu,Chennai,Shorts,6201.85,2,Store,12403.7,9218.65,3185.05,26.00%
Amazon,1046,17-01-2025,Q2,Tamil Nadu,Chennai,Shorts,7091.53,9,Store,63823.77,57241.32,6582.45,10.00%
Ajio,1003,17-01-2025,Q2,Delhi,Delhi,Shorts,7524.63,7,Online,52672.41,42349.11,10323.3,20.00%
Amazon,1023,17-01-2025,Q1,Delhi,Delhi,Jacket,10595.44,3,Store,31786.32,29061.15,2725.17,9.00%
Nike Store,1042,17-01-2025,Q2,Karnataka,Bangalore,Sneakers,4557,6,Store,27342,23022.63,4319.37,16.00%
Myntra,1007,17-01-2025,Q3,Maharashtra,Mumbai,Sneakers,2276.44,2,Store,4552.88,3401.27,1151.61,25.00%
Myntra,1010,17-01-2025,Q2,Kerala,Kochi,Jacket,6721.28,1,Store,6721.28,5204.92,1516.36,23.00%
Ajio,1042,17-01-2025,Q4,Karnataka,Bangalore,Jacket,7500.29,3,Store,22500.87,17683.49,4817.38,21.00%
Ajio,1038,18-01-2025,Q3,Kerala,Kochi,T Shirt,10173.77,9,Online,91563.93,65599.52,25964.41,28.00%
Ajio,1021,18-01-2025,Q2,Karnataka,Bangalore,Shorts,3683.65,7,Store,25785.55,19564.46,6221.09,24.00%
Nike Store,1043,18-01-2025,Q1,Kerala,Kochi,Shorts,8482.55,3,Store,25447.65,22081.1,3366.55,13.00%
Myntra,1014,18-01-2025,Q2,Tamil Nadu,Chennai,T Shirt,8727.23,4,Store,34908.92,29919.77,4989.15,14.00%
Amazon,1021,18-01-2025,Q2,Maharashtra,Mumbai,T Shirt,11734.99,7,Store,82144.93,72340.14,9804.79,12.00%
Nike Store,1049,18-01-2025,Q1,Maharashtra,Mumbai,Sneakers,10716.77,4,Online,42867.08,35158.83,7708.25,18.00%
Amazon,1038,18-01-2025,Q2,Tamil Nadu,Chennai,T Shirt,6839.62,6,Online,41037.72,35409.05,5628.67,14.00%
Nike Store,1049,18-01-2025,Q2,Kerala,Kochi,Jacket,8044.05,9,Store,72396.45,64483.88,7912.57,11.00%
Flipkart,1043,18-01-2025,Q1,Delhi,Delhi,T Shirt,2576.29,3,Online,7728.87,6209.58,1519.29,20.00%
Flipkart,1011,18-01-2025,Q2,Tamil Nadu,Chennai,Running Shoes,3570.03,1,Store,3570.03,2916.84,653.19,18.00%
Amazon,1020,18-01-2025,Q2,Delhi,Delhi,Running Shoes,4404.72,8,Store,35237.76,28663.03,6574.73,19.00%
Nike Store,1043,18-01-2025,Q4,Tamil Nadu,Chennai,Shorts,11605.56,3,Online,34816.68,26824.09,7992.59,23.00%
Amazon,1033,18-01-2025,Q4,Maharashtra,Mumbai,Running Shoes,2732.52,2,Online,5465.04,3843.76,1621.28,30.00%
Ajio,1047,18-01-2025,Q3,Delhi,Delhi,Sneakers,4648.23,2,Online,9296.46,8617.78,678.68,7.00%
Myntra,1001,18-01-2025,Q2,Karnataka,Bangalore,Running Shoes,6962.01,9,Online,62658.09,56803.07,5855.02,9.00%
Nike Store,1035,18-01-2025,Q2,Tamil Nadu,Chennai,Jacket,11060.14,8,Store,88481.12,66631.44,21849.68,25.00%
Myntra,1003,18-01-2025,Q3,Maharashtra,Mumbai,Sneakers,2507.36,7,Online,17551.52,15363.71,2187.81,12.00%
Nike Store,1027,18-01-2025,Q3,Karnataka,Bangalore,Sneakers,8514.83,1,Online,8514.83,7245,1269.83,15.00%
Nike Store,1008,18-01-2025,Q4,Maharashtra,Mumbai,Sneakers,9268.1,8,Online,74144.8,70422.12,3722.68,5.00%
Flipkart,1010,18-01-2025,Q4,Kerala,Kochi,Shorts,6275.58,2,Online,12551.16,11061.56,1489.6,12.00%
Myntra,1046,19-01-2025,Q1,Karnataka,Bangalore,Sneakers,11878.83,3,Store,35636.49,25720.84,9915.65,28.00%
Flipkart,1031,19-01-2025,Q1,Delhi,Delhi,Sneakers,5259.66,8,Store,42077.28,32865.99,9211.29,22.00%
Nike Store,1008,19-01-2025,Q4,Kerala,Kochi,Jacket,3247.1,1,Online,3247.1,2619.27,627.83,19.00%
Amazon,1030,19-01-2025,Q1,Delhi,Delhi,Jacket,6600.82,6,Store,39604.92,29944,9660.92,24.00%
Nike Store,1043,19-01-2025,Q4,Maharashtra,Mumbai,Sneakers,11940.65,4,Online,47762.6,33612.17,14150.43,30.00%
Nike Store,1030,19-01-2025,Q2,Karnataka,Bangalore,Sneakers,5818.54,9,Store,52366.86,43044.17,9322.69,18.00%
Nike Store,1001,19-01-2025,Q4,Karnataka,Bangalore,Shorts,4628,3,Online,13884,10117.12,3766.88,27.00%
Nike Store,1017,19-01-2025,Q1,Delhi,Delhi,Shorts,9577.46,1,Online,9577.46,7288.28,2289.18,24.00%
Ajio,1018,19-01-2025,Q2,Maharashtra,Mumbai,Jacket,11485,6,Online,68910,61190.9,7719.1,11.00%
Amazon,1039,19-01-2025,Q4,Delhi,Delhi,Running Shoes,6769.84,1,Store,6769.84,6055.69,714.15,11.00%
Ajio,1017,19-01-2025,Q2,Kerala,Kochi,Jacket,2699.55,4,Online,10798.2,9316.93,1481.27,14.00%
Flipkart,1037,19-01-2025,Q4,Maharashtra,Mumbai,T Shirt,9191.18,5,Online,45955.9,39845.75,6110.15,13.00%
Amazon,1000,19-01-2025,Q2,Kerala,Kochi,Sneakers,2942.91,7,Store,20600.37,16011.64,4588.73,22.00%
Nike Store,1043,19-01-2025,Q1,Karnataka,Bangalore,T Shirt,4436.12,1,Store,4436.12,3666.98,769.14,17.00%
Flipkart,1014,19-01-2025,Q4,Delhi,Delhi,Shorts,6868.25,2,Store,13736.5,10467.25,3269.25,24.00%
Ajio,1028,19-01-2025,Q2,Delhi,Delhi,Sneakers,5839.67,3,Online,17519.01,14791.07,2727.94,16.00%
Nike Store,1026,19-01-2025,Q2,Kerala,Kochi,Shorts,5994.63,4,Online,23978.52,18402.6,5575.92,23.00%
Flipkart,1015,19-01-2025,Q2,Kerala,Kochi,T Shirt,7048.17,2,Store,14096.34,10303.22,3793.12,27.00%
Myntra,1031,20-01-2025,Q4,Kerala,Kochi,Sneakers,10492.94,7,Online,73450.58,62790.44,10660.14,15.00%
Amazon,1048,20-01-2025,Q4,Karnataka,Bangalore,Shorts,10660.23,4,Store,42640.92,31917.18,10723.74,25.00%
Myntra,1022,20-01-2025,Q2,Kerala,Kochi,Jacket,10052.9,9,Store,90476.1,80470.09,10006.01,11.00%
Nike Store,1008,20-01-2025,Q1,Maharashtra,Mumbai,Shorts,8134.25,9,Store,73208.25,63899.37,9308.88,13.00%
Flipkart,1041,20-01-2025,Q1,Karnataka,Bangalore,T Shirt,3885.99,1,Store,3885.99,3293.8,592.19,15.00%
Amazon,1033,20-01-2025,Q2,Maharashtra,Mumbai,Running Shoes,10813.24,6,Store,64879.44,47110.4,17769.04,27.00%
Myntra,1031,20-01-2025,Q3,Kerala,Kochi,Jacket,4665.91,5,Online,23329.55,19775.07,3554.48,15.00%
Flipkart,1020,20-01-2025,Q1,Delhi,Delhi,Jacket,8797.02,7,Store,61579.14,46829.47,14749.67,24.00%
Flipkart,1026,20-01-2025,Q4,Karnataka,Bangalore,Jacket,7863.52,3,Online,23590.56,17356.97,6233.59,26.00%
Ajio,1045,20-01-2025,Q3,Karnataka,Bangalore,Sneakers,11259.53,6,Store,67557.18,61721.3,5835.88,9.00%
Ajio,1002,20-01-2025,Q2,Tamil Nadu,Chennai,Jacket,10765.76,9,Online,96891.84,86574.88,10316.96,11.00%
Myntra,1022,20-01-2025,Q2,Maharashtra,Mumbai,Sneakers,9293.33,5,Online,46466.65,43589.98,2876.67,6.00%
Flipkart,1004,20-01-2025,Q2,Maharashtra,Mumbai,Sneakers,3545.22,8,Online,28361.76,26159.13,2202.63,8.00%
Amazon,1018,20-01-2025,Q2,Karnataka,Bangalore,Jacket,3739.56,5,Online,18697.8,13288.48,5409.32,29.00%
Myntra,1028,20-01-2025,Q4,Kerala,Kochi,Shorts,8611.75,3,Store,25835.25,23110.14,2725.11,11.00%
Amazon,1039,20-01-2025,Q4,Karnataka,Bangalore,T Shirt,5399.89,2,Store,10799.78,8631.17,2168.61,20.00%
Flipkart,1036,20-01-2025,Q4,Karnataka,Bangalore,Sneakers,3095.08,7,Online,21665.56,17716.59,3948.97,18.00%
Flipkart,1011,20-01-2025,Q2,Maharashtra,Mumbai,Shorts,3445.9,4,Store,13783.6,12854.81,928.79,7.00%
Amazon,1045,20-01-2025,Q2,Karnataka,Bangalore,T Shirt,4981.77,2,Online,9963.54,7990.99,1972.55,20.00%
Flipkart,1042,21-01-2025,Q2,Kerala,Kochi,T Shirt,5823.61,8,Store,46588.88,42862.64,3726.24,8.00%
Nike Store,1027,21-01-2025,Q4,Maharashtra,Mumbai,T Shirt,8153.35,6,Store,48920.1,41059.25,7860.85,16.00%
Amazon,1039,21-01-2025,Q2,Delhi,Delhi,Shorts,3801.29,8,Online,30410.32,23761.67,6648.65,22.00%
Nike Store,1017,21-01-2025,Q3,Kerala,Kochi,Sneakers,2731.06,8,Online,21848.48,18932.24,2916.24,13.00%
Ajio,1025,21-01-2025,Q4,Karnataka,Bangalore,Running Shoes,6609.91,6,Online,39659.46,28589.78,11069.68,28.00%
Amazon,1028,21-01-2025,Q2,Delhi,Delhi,Sneakers,6610.46,7,Store,46273.22,38556.07,7717.15,17.00%
Myntra,1034,21-01-2025,Q3,Tamil Nadu,Chennai,Jacket,8929.84,8,Store,71438.72,61401,10037.72,14.00%
Ajio,1037,21-01-2025,Q1,Tamil Nadu,Chennai,Running Shoes,10953.3,5,Online,54766.5,45662.41,9104.09,17.00%
Ajio,1036,21-01-2025,Q3,Kerala,Kochi,Running Shoes,10585.55,2,Online,21171.1,19422.36,1748.74,8.00%
Nike Store,1015,21-01-2025,Q2,Kerala,Kochi,Running Shoes,7708.87,5,Online,38544.35,34698.29,3846.06,10.00%
Myntra,1021,21-01-2025,Q3,Kerala,Kochi,Shorts,10512.02,3,Online,31536.06,28439.49,3096.57,10.00%
Nike Store,1025,21-01-2025,Q3,Karnataka,Bangalore,Sneakers,10923.07,2,Online,21846.14,20371.48,1474.66,7.00%
Myntra,1047,21-01-2025,Q4,Maharashtra,Mumbai,Jacket,6242.35,3,Online,18727.05,14179.13,4547.92,24.00%
Myntra,1007,21-01-2025,Q4,Karnataka,Bangalore,Jacket,9937.07,3,Store,29811.21,25399.5,4411.71,15.00%
Flipkart,1041,21-01-2025,Q4,Delhi,Delhi,Sneakers,8435.95,7,Online,59051.65,42364.01,16687.64,28.00%
Ajio,1016,21-01-2025,Q2,Delhi,Delhi,Running Shoes,6503.43,6,Store,39020.58,27508.94,11511.64,30.00%
Amazon,1004,21-01-2025,Q2,Karnataka,Bangalore,T Shirt,6622.21,4,Store,26488.84,20506.59,5982.25,23.00%
Ajio,1033,21-01-2025,Q4,Maharashtra,Mumbai,T Shirt,6773.89,6,Store,40643.34,29345.78,11297.56,28.00%
Amazon,1045,21-01-2025,Q4,Kerala,Kochi,T Shirt,2262.28,7,Store,15835.96,11237.43,4598.53,29.00%
Myntra,1016,21-01-2025,Q3,Tamil Nadu,Chennai,Shorts,2500.17,3,Online,7500.51,5723.1,1777.41,24.00%
Myntra,1021,21-01-2025,Q2,Kerala,Kochi,Jacket,6459.02,3,Online,19377.06,16724.35,2652.71,14.00%
Amazon,1016,21-01-2025,Q4,Maharashtra,Mumbai,Running Shoes,2739.72,7,Store,19178.04,14658.79,4519.25,24.00%
Flipkart,1040,21-01-2025,Q3,Kerala,Kochi,Sneakers,8262.82,3,Store,24788.46,19274.89,5513.57,22.00%
Amazon,1025,22-01-2025,Q4,Kerala,Kochi,Running Shoes,8605.55,1,Online,8605.55,7886.82,718.73,8.00%
Amazon,1006,22-01-2025,Q3,Maharashtra,Mumbai,Shorts,8952.99,9,Online,80576.91,76123.98,4452.93,6.00%
Myntra,1001,22-01-2025,Q4,Karnataka,Bangalore,Running Shoes,7244.99,6,Store,43469.94,34006.64,9463.3,22.00%
Flipkart,1021,22-01-2025,Q1,Delhi,Delhi,Jacket,3457.18,7,Store,24200.26,20271.17,3929.09,16.00%
Nike Store,1004,22-01-2025,Q4,Delhi,Delhi,Jacket,4511.25,8,Store,36090,26476.42,9613.58,27.00%
Amazon,1001,22-01-2025,Q2,Maharashtra,Mumbai,Shorts,11735.25,6,Store,70411.5,61587.68,8823.82,13.00%
Nike Store,1034,22-01-2025,Q2,Maharashtra,Mumbai,Jacket,5115.99,4,Store,20463.96,16866.33,3597.63,18.00%
Flipkart,1046,22-01-2025,Q4,Maharashtra,Mumbai,Sneakers,5136.57,7,Online,35955.99,33677.94,2278.05,6.00%
Ajio,1047,22-01-2025,Q2,Karnataka,Bangalore,T Shirt,8534.87,5,Online,42674.35,30233.38,12440.97,29.00%
Nike Store,1024,22-01-2025,Q4,Karnataka,Bangalore,Sneakers,8001.81,3,Online,24005.43,22467.73,1537.7,6.00%
Flipkart,1014,22-01-2025,Q2,Karnataka,Bangalore,Running Shoes,6839.04,3,Store,20517.12,16797.04,3720.08,18.00%
Ajio,1008,22-01-2025,Q2,Tamil Nadu,Chennai,Running Shoes,4629.59,4,Store,18518.36,15440.19,3078.17,17.00%
Amazon,1019,22-01-2025,Q2,Tamil Nadu,Chennai,T Shirt,6201.7,8,Store,49613.6,44565.45,5048.15,10.00%
Myntra,1018,22-01-2025,Q1,Kerala,Kochi,Jacket,4323.22,3,Online,12969.66,11467.2,1502.46,12.00%
Myntra,1009,22-01-2025,Q1,Kerala,Kochi,Shorts,5566.14,5,Store,27830.7,24841.61,2989.09,11.00%
Flipkart,1046,22-01-2025,Q4,Kerala,Kochi,Running Shoes,5932.28,3,Online,17796.84,15175.18,2621.66,15.00%
Myntra,1012,22-01-2025,Q4,Maharashtra,Mumbai,Jacket,5568.21,8,Online,44545.68,39484.03,5061.65,11.00%
Nike Store,1045,22-01-2025,Q4,Maharashtra,Mumbai,Running Shoes,4812.17,5,Store,24060.85,21783.27,2277.58,9.00%
Flipkart,1000,22-01-2025,Q1,Karnataka,Bangalore,Jacket,2606.64,1,Online,2606.64,1968.86,637.78,24.00%
Ajio,1039,22-01-2025,Q3,Maharashtra,Mumbai,Jacket,10023.72,7,Online,70166.04,51021.12,19144.92,27.00%
Nike Store,1002,23-01-2025,Q2,Delhi,Delhi,T Shirt,11924.88,1,Online,11924.88,9557.82,2367.06,20.00%
Flipkart,1034,23-01-2025,Q1,Delhi,Delhi,Sneakers,9097.07,1,Online,9097.07,7459.64,1637.43,18.00%
Nike Store,1037,23-01-2025,Q4,Kerala,Kochi,T Shirt,2448.41,9,Store,22035.69,19592.11,2443.58,11.00%
Ajio,1020,23-01-2025,Q4,Karnataka,Bangalore,Running Shoes,9429.08,9,Store,84861.72,80605.51,4256.21,5.00%
Nike Store,1027,23-01-2025,Q3,Karnataka,Bangalore,T Shirt,3168.21,8,Store,25345.68,18060.45,7285.23,29.00%
Flipkart,1030,23-01-2025,Q4,Tamil Nadu,Chennai,Sneakers,5027.55,5,Online,25137.75,17969.46,7168.29,29.00%
Flipkart,1028,23-01-2025,Q3,Tamil Nadu,Chennai,Running Shoes,3975.16,5,Store,19875.8,15391,4484.8,23.00%
Ajio,1016,23-01-2025,Q2,Delhi,Delhi,Running Shoes,9123.48,3,Online,27370.44,24203.39,3167.05,12.00%
Flipkart,1024,23-01-2025,Q2,Maharashtra,Mumbai,Shorts,10099.63,5,Online,50498.15,46360.87,4137.28,8.00%
Flipkart,1019,23-01-2025,Q4,Kerala,Kochi,Jacket,11762.64,8,Online,94101.12,75625.69,18475.43,20.00%
Amazon,1001,23-01-2025,Q2,Tamil Nadu,Chennai,Jacket,9670.63,9,Store,87035.67,66454.31,20581.36,24.00%
Amazon,1017,23-01-2025,Q2,Tamil Nadu,Chennai,Shorts,10114.68,5,Store,50573.4,38054.07,12519.33,25.00%
Ajio,1009,23-01-2025,Q3,Tamil Nadu,Chennai,Shorts,3142.25,1,Online,3142.25,2397.69,744.56,24.00%
Flipkart,1006,23-01-2025,Q3,Karnataka,Bangalore,Sneakers,8579.97,2,Store,17159.94,15395.39,1764.55,10.00%
Myntra,1003,23-01-2025,Q4,Kerala,Kochi,Running Shoes,5508.94,1,Online,5508.94,4889.87,619.07,11.00%
Nike Store,1043,23-01-2025,Q2,Kerala,Kochi,Shorts,5820.77,6,Store,34924.62,29634.85,5289.77,15.00%
Myntra,1046,23-01-2025,Q2,Delhi,Delhi,T Shirt,9841.93,9,Online,88577.37,63117.77,25459.6,29.00%
Myntra,1028,23-01-2025,Q2,Maharashtra,Mumbai,Running Shoes,4320.94,7,Online,30246.58,24773.55,5473.03,18.00%
Flipkart,1030,23-01-2025,Q2,Maharashtra,Mumbai,Jacket,9564.72,3,Online,28694.16,23747.78,4946.38,17.00%
Nike Store,1024,23-01-2025,Q1,Kerala,Kochi,T Shirt,9761.62,9,Online,87854.58,75280.55,12574.03,14.00%
Nike Store,1030,23-01-2025,Q4,Delhi,Delhi,T Shirt,3019.77,9,Store,27177.93,22311.74,4866.19,18.00%
Nike Store,1044,23-01-2025,Q4,Karnataka,Bangalore,Running Shoes,4574.06,4,Store,18296.24,14970.54,3325.7,18.00%
Ajio,1001,24-01-2025,Q2,Tamil Nadu,Chennai,Shorts,11492.06,3,Online,34476.18,27451.46,7024.72,20.00%
Flipkart,1039,24-01-2025,Q2,Maharashtra,Mumbai,Running Shoes,3804.54,1,Online,3804.54,3541.67,262.87,7.00%
Nike Store,1048,24-01-2025,Q1,Karnataka,Bangalore,Shorts,8832.2,8,Online,70657.6,65112.86,5544.74,8.00%
Nike Store,1028,24-01-2025,Q3,Tamil Nadu,Chennai,Running Shoes,4633.49,1,Store,4633.49,4218.2,415.29,9.00%
Nike Store,1026,24-01-2025,Q4,Tamil Nadu,Chennai,T Shirt,2310.93,6,Store,13865.58,11303.96,2561.62,18.00%
Amazon,1018,24-01-2025,Q2,Delhi,Delhi,Jacket,3626.62,8,Store,29012.96,23826.8,5186.16,18.00%
Myntra,1029,24-01-2025,Q2,Karnataka,Bangalore,Sneakers,4722.73,9,Online,42504.57,30082.96,12421.61,29.00%
Myntra,1009,24-01-2025,Q4,Delhi,Delhi,Sneakers,8243.81,8,Store,65950.48,61817.32,4133.16,6.00%
Ajio,1014,24-01-2025,Q4,Kerala,Kochi,Running Shoes,5860.25,6,Online,35161.5,28156.44,7005.06,20.00%
Nike Store,1043,24-01-2025,Q4,Karnataka,Bangalore,Jacket,5713.43,2,Store,11426.86,10846.61,580.25,5.00%
Amazon,1002,24-01-2025,Q1,Kerala,Kochi,Shorts,4456.44,7,Online,31195.08,26910.31,4284.77,14.00%
Flipkart,1011,24-01-2025,Q3,Delhi,Delhi,Jacket,3293.75,8,Online,26350,24304.06,2045.94,8.00%
Ajio,1034,24-01-2025,Q1,Maharashtra,Mumbai,Shorts,8206.47,7,Store,57445.29,49550.83,7894.46,14.00%
Ajio,1006,24-01-2025,Q4,Maharashtra,Mumbai,Shorts,11436.62,8,Online,91492.96,67504.55,23988.41,26.00%
Nike Store,1008,24-01-2025,Q2,Karnataka,Bangalore,Jacket,6220.48,2,Online,12440.96,9963.26,2477.7,20.00%
Flipkart,1005,24-01-2025,Q2,Maharashtra,Mumbai,Jacket,8068.97,6,Store,48413.82,43613.62,4800.2,10.00%
Ajio,1022,24-01-2025,Q4,Karnataka,Bangalore,T Shirt,10263.97,8,Store,82111.76,74947.12,7164.64,9.00%
Ajio,1006,24-01-2025,Q4,Maharashtra,Mumbai,Running Shoes,7700.08,9,Store,69300.72,61642.15,7658.57,11.00%
Myntra,1017,24-01-2025,Q4,Karnataka,Bangalore,Shorts,3875.99,8,Online,31007.92,26451.4,4556.52,15.00%
Myntra,1040,24-01-2025,Q4,Delhi,Delhi,Jacket,6696.03,7,Store,46872.21,39200.67,7671.54,16.00%
Nike Store,1038,24-01-2025,Q3,Tamil Nadu,Chennai,Sneakers,5389.02,6,Online,32334.12,24732.24,7601.88,24.00%
Ajio,1038,24-01-2025,Q1,Maharashtra,Mumbai,Shorts,6346.47,9,Online,57118.23,52010.51,5107.72,9.00%
Amazon,1041,24-01-2025,Q4,Delhi,Delhi,Shorts,4349.25,2,Online,8698.5,6540.9,2157.6,25.00%
Amazon,1016,24-01-2025,Q4,Kerala,Kochi,Shorts,8976.01,5,Online,44880.05,42061.5,2818.55,6.00%
