Order_ID,Units_Sold,Discount_Applied,Product_Name,Region,Gender_Category,Product_Line,MRP,Cost,Order_Date,Sales_Channel,Revenue,Profit,Size_Label
PUM895426,3,49.4,Puma Stewie 2,Kolkata,Men,Basketball,7690,3840,07/10/2022,Online,11673.42,153.42,L
PUM929130,14,32,Puma Deviate Elite 3,Pune,Men,Basketball,9390,4960,02/08/2023,Online,89392.8,19952.8,L
PUM361300,21,0,Puma Magnify Nitro 2,Lucknow,Men,Basketball,14240,5980,13/04/2024,Online,299040,173460,L
PUM476533,48,0,Puma Fuse 2.0,Ahmedabad,Men,Basketball,8660,4240,15/07/2023,In-Store,415680,212160,L
PUM893238,37,40.7,Puma Liberate Nitro 2,Pune,Men,Basketball,5900,0,30/04/2024,In-Store,129451.9,129451.9,L
PUM702597,27,38.6,Puma Fuse 2.0,Ahmedabad,Men,Basketball,13590,5930,18/05/2022,Online,225295.02,65185.02,L
PUM532424,17,48.7,Puma Magnify Nitro 2,Banglore,Men,Basketball,12750,7310,20/09/2023,Online,111192.75,-13077.25,L
PUM564576,50,33.7,Puma Ultra Ultimate FG,Lucknow,Men,Basketball,4040,2250,06/10/2023,Online,133926,21426,L
PUM135730,47,13.6,Puma MB.03,Banglore,Men,Basketball,18540,7910,09/12/2024,In-Store,752872.32,381102.32,L
PUM575565,39,12.7,Puma Future Rider,Unknown,Men,Basketball,5530,0,24/06/2024,Online,188279.91,188279.91,L
PUM973941,12,20.5,Puma Scoot Zeros,Pune,Men,Basketball,13050,6940,13/03/2022,In-Store,124497,41217,L
PUM404724,9,31,Puma Softride Premier,Jaipur,Men,Basketball,15450,7030,04/03/2022,Online,95944.5,32674.5,L
PUM576285,37,7.9,Puma Scoot Zeros,Pune,Men,Basketball,4160,1640,09/03/2023,Online,141760.32,81080.32,L
PUM542887,43,14.7,Puma Attacanto FG,Hyderabad,Men,Basketball,17200,8870,07/04/2022,In-Store,630878.8,249468.8,L
PUM281594,41,16.5,Puma All-Pro Nitro,Mumbai,Men,Basketball,3000,1720,12/07/2023,Online,102705,32185,L
PUM350986,50,0,Puma Deviate Elite 3,Chennai,Men,Basketball,6300,3080,31/08/2023,In-Store,315000,161000,L
PUM218691,50,12.8,Puma Clyde All-Pro,Ahmedabad,Men,Basketball,14610,5340,16/05/2024,Online,636996,369996,L
PUM599441,30,16,Puma Clyde All-Pro,Hyderabad,Men,Basketball,7600,3470,16/02/2022,Online,191520,87420,L
PUM479483,8,16.4,Puma King Platinum 21,Pune,Men,Basketball,11850,4730,09/07/2022,Online,79252.8,41412.8,L
PUM543061,10,33.9,Puma All-Pro Nitro,Jaipur,Men,Basketball,5660,2290,25/04/2022,In-Store,37412.6,14512.6,L
PUM129576,46,46.1,Puma Smash v2,Hyderabad,Men,Basketball,8030,3130,20/07/2024,In-Store,199095.82,55115.82,L
PUM259158,20,14.6,Puma Velocity Nitro 3,Kolkata,Men,Basketball,7640,2880,11/07/2022,In-Store,130491.2,72891.2,L
PUM893163,34,43.8,Puma Suede Classic XXI,Ahmedabad,Men,Basketball,3590,1830,01/06/2022,Online,68597.72,6377.72,L
PUM603443,4,38.6,Puma Ultra Ultimate FG,Hyderabad,Men,Basketball,8590,5120,18/04/2024,Online,21097.04,617.04,L
PUM736708,36,20.9,Puma Better Foam Prowl,Jaipur,Men,Basketball,6370,2900,08/03/2024,In-Store,181392.12,76992.12,L
PUM594785,32,10.1,Puma Future Ultimate FG,Mumbai,Men,Basketball,4390,2190,27/10/2022,In-Store,126291.52,56211.52,L
PUM877462,15,6.6,Puma MB.03,Ahmedabad,Men,Basketball,8680,5150,25/08/2023,In-Store,121606.8,44356.8,L
PUM312861,33,22.4,Puma Ultra Ultimate FG,Ahmedabad,Men,Basketball,8920,0,08/05/2023,Online,228423.36,228423.36,L
PUM355836,39,1.4,Puma All-Pro Nitro,Ahmedabad,Men,Basketball,15320,5690,13/07/2024,In-Store,589115.28,367205.28,L
PUM214426,10,48,Puma RS-X,Pune,Men,Basketball,10200,6030,15/07/2022,In-Store,53040,-7260,L
PUM461006,48,1.2,Puma Better Foam Prowl,Chennai,Men,Basketball,11770,6880,28/03/2023,Online,558180.48,227940.48,L
PUM964371,24,34.9,Puma Orbit FG,Ahmedabad,Men,Basketball,5720,2340,16/06/2023,Online,89369.28,33209.28,L
PUM469651,6,30.5,Puma Attacanto FG,Pune,Men,Basketball,9950,4500,13/01/2023,In-Store,41491.5,14491.5,L
PUM339618,33,39.5,Puma Liberate Nitro 2,Lucknow,Men,Basketball,4810,2670,11/02/2023,In-Store,96031.65,7921.65,L
PUM992725,10,20.7,Puma Ultra Ultimate FG,Kolkata,Men,Basketball,4540,2050,23/08/2023,Online,36002.2,15502.2,L
PUM177320,43,3.7,Puma Retaliate 2,Mumbai,Men,Basketball,6540,3550,09/07/2024,Online,270814.86,118164.86,L
PUM749464,10,0,Puma All-Pro Nitro,Lucknow,Men,Basketball,5100,1940,05/04/2023,In-Store,51000,31600,L
PUM903433,10,37.5,Puma Eternity Nitro 2,Hyderabad,Men,Basketball,9130,3410,25/01/2022,Online,57062.5,22962.5,L
PUM159250,17,8.9,Puma Deviate Elite 3,Banglore,Men,Basketball,4510,2390,21/12/2022,Online,69846.37,29216.37,L
PUM282943,31,31.9,Puma Scoot Zeros,Delhi,Men,Basketball,10830,6450,26/11/2022,Online,228632.13,28682.13,L
PUM983348,9,39.3,Puma Softride Premier,Mumbai,Men,Basketball,4010,1960,25/10/2023,In-Store,21906.63,4266.63,L
PUM841947,34,47.3,Puma King Platinum 21,Chennai,Men,Basketball,6940,3740,04/02/2022,Online,124350.92,-2809.08,L
PUM434762,13,9.5,Puma Velocity Nitro 3,Lucknow,Men,Basketball,9280,3310,23/02/2022,Online,109179.2,66149.2,L
PUM488425,27,8.9,Puma Better Foam Prowl,Pune,Men,Basketball,6940,2630,26/12/2022,Online,170703.18,99693.18,L
PUM982526,5,33.5,Puma King Platinum 21,Hyderabad,Men,Basketball,13550,6140,02/08/2022,Online,45053.75,14353.75,L
PUM713380,5,4.7,Puma Ultra Ultimate FG,Pune,Men,Basketball,19500,7430,29/05/2022,Online,92917.5,55767.5,L
PUM121507,49,5.1,Puma Deviate Elite 3,Banglore,Men,Basketball,14810,7430,17/11/2023,In-Store,688679.81,324609.81,L
PUM322174,27,7.9,Puma Retaliate 2,Banglore,Men,Basketball,11530,6470,04/01/2022,In-Store,286716.51,112026.51,L
PUM781478,32,22,Puma Stewie 2,Jaipur,Men,Basketball,9550,5630,02/02/2024,Online,238368,58208,L
PUM155885,27,2.6,Puma Softride Premier,Lucknow,Men,Basketball,8940,3540,16/11/2022,Online,235104.12,139524.12,L
PUM231788,21,34.6,Puma Clyde All-Pro,Mumbai,Men,Basketball,6740,2710,25/09/2023,In-Store,92567.16,35657.16,L
PUM706568,41,36.5,Puma Suede Classic XXI,Banglore,Men,Basketball,13910,7520,09/10/2022,In-Store,362146.85,53826.85,L
PUM724274,31,47.4,Puma Better Foam Prowl,Chennai,Men,Basketball,6020,3050,12/04/2023,Online,98162.12,3612.12,L
PUM746632,46,28.1,Puma Clyde All-Pro,Ahmedabad,Men,Basketball,3510,1260,08/05/2024,In-Store,116089.74,58129.74,L
PUM600905,24,13.4,Puma MB.03,Lucknow,Men,Basketball,12890,4640,15/05/2022,In-Store,267905.76,156545.76,L
PUM556578,4,15.7,Puma MB.03,Hyderabad,Men,Basketball,7830,3620,15/03/2022,Online,26402.76,11922.76,L
PUM850000,12,38.1,Puma All-Pro Nitro,Hyderabad,Men,Basketball,9790,5790,23/11/2023,Online,72720.12,3240.12,L
PUM465156,29,42.5,Puma Fuse 2.0,Mumbai,Men,Basketball,4970,2100,01/01/2022,In-Store,82874.75,21974.75,L
PUM781550,50,28.8,Puma Smash v2,Delhi,Men,Basketball,16290,8630,22/07/2024,Online,579924,148424,L
PUM410935,49,11.6,Puma Eternity Nitro 2,Kolkata,Men,Basketball,4930,0,12/06/2024,Online,213547.88,213547.88,L
PUM118519,9,12,Puma Liberate Nitro 2,Banglore,Men,Basketball,4950,2320,15/09/2023,In-Store,39204,18324,L
PUM160695,48,4.1,Puma Magnify Nitro 2,Jaipur,Men,Basketball,4150,2340,02/01/2024,Online,191032.8,78712.8,L
PUM685394,26,28.2,Puma Velocity Nitro 3,Delhi,Men,Basketball,9890,4340,21/09/2024,In-Store,184626.52,71786.52,L
PUM653485,11,26.5,Puma Attacanto FG,Banglore,Men,Basketball,15770,9030,19/10/2022,In-Store,127500.45,28170.45,L
PUM684610,25,38.6,Puma Deviate Elite 3,Banglore,Men,Basketball,6810,4070,06/10/2024,In-Store,104533.5,2783.5,L
PUM571065,39,11.3,Puma Deviate Elite 3,Lucknow,Men,Basketball,4740,1970,29/11/2024,In-Store,163970.82,87140.82,L
PUM122390,7,8.7,Puma Orbit FG,Banglore,Men,Basketball,13930,7070,19/10/2022,Online,89026.63,39536.63,L
PUM822466,37,6.7,Puma All-Pro Nitro,Jaipur,Men,Basketball,13290,7860,09/12/2024,In-Store,458784.09,167964.09,L
PUM794023,5,20.5,Puma Future Rider,Kolkata,Men,Basketball,10170,4290,21/08/2022,Online,40425.75,18975.75,L
PUM425924,44,10.9,Puma Eternity Nitro 2,Kolkata,Men,Basketball,3070,1260,21/11/2022,Online,120356.28,64916.28,L
PUM438044,13,41.9,Puma Velocity Nitro 3,Ahmedabad,Men,Basketball,6940,2570,10/07/2023,In-Store,52417.82,19007.82,L
PUM713302,27,5.3,Puma Velocity Nitro 3,Delhi,Men,Basketball,4470,2430,26/04/2023,Online,114293.43,48683.43,L
PUM472386,9,39.2,Puma Better Foam Prowl,Jaipur,Men,Basketball,8780,0,24/03/2024,Online,48044.16,48044.16,L
PUM283466,2,14.9,Puma Attacanto FG,Ahmedabad,Men,Basketball,8280,3730,01/05/2022,In-Store,14092.56,6632.56,L
PUM755472,11,39.1,Puma Ultra Ultimate FG,Kolkata,Men,Basketball,16260,8850,25/11/2022,Online,108925.74,11575.74,L
PUM603871,11,18.9,Puma Better Foam Prowl,Hyderabad,Men,Basketball,8780,3840,09/08/2024,Online,78326.38,36086.38,L
PUM824929,6,17.7,Puma Eternity Nitro 2,Chennai,Men,Basketball,7080,4130,03/08/2022,In-Store,34961.04,10181.04,L
PUM240607,26,35.1,Puma Fuse 2.0,Pune,Men,Basketball,3910,1610,21/11/2022,Online,65977.34,24117.34,L
PUM964908,41,39.1,Puma King Platinum 21,Kolkata,Men,Basketball,10310,5520,22/03/2022,In-Store,257430.39,31110.39,L
PUM203240,30,21.6,Puma Smash v2,Lucknow,Men,Basketball,14760,7710,27/04/2024,In-Store,347155.2,115855.2,L
PUM187963,49,2.9,Puma Scoot Zeros,Chennai,Men,Training,4580,1850,14/01/2023,Online,217911.82,127261.82,L
PUM261650,12,40.1,Puma Smash v2,Ahmedabad,Men,Training,3170,1370,04/07/2024,Online,22785.96,6345.96,L
PUM656829,21,10.7,Puma Clyde All-Pro,Pune,Men,Training,3560,1590,13/09/2022,In-Store,66760.68,33370.68,L
PUM395915,10,30.5,Puma Liberate Nitro 2,Kolkata,Men,Training,7000,2770,05/11/2023,Online,48650,20950,L
PUM710242,20,2.3,Puma Eternity Nitro 2,Pune,Men,Training,7450,4000,19/06/2023,Online,145573,65573,L
PUM959761,40,20.6,Puma Velocity Nitro 3,Lucknow,Men,Training,13230,0,06/03/2022,In-Store,420184.8,420184.8,L
PUM370211,38,46,Puma Softride Premier,Chennai,Men,Training,7260,3420,21/07/2024,In-Store,148975.2,19015.2,L
PUM863587,14,0.5,Puma Ultra Ultimate FG,Pune,Men,Training,8870,3760,18/02/2024,In-Store,123559.1,70919.1,L
PUM739230,19,18,Puma Deviate Elite 3,Ahmedabad,Men,Training,4700,2670,29/06/2023,Online,73226,22496,L
PUM668267,20,42.4,Puma Eternity Nitro 2,Mumbai,Men,Training,5750,2010,27/01/2024,In-Store,66240,26040,L
PUM430350,18,23,Puma Fuse 2.0,Mumbai,Men,Training,12670,6250,31/08/2023,Online,175606.2,63106.2,L
PUM629728,47,26.4,Puma Better Foam Prowl,Pune,Men,Training,7750,3660,19/09/2024,Online,268088,96068,L
PUM488393,14,46.8,Puma Liberate Nitro 2,Pune,Men,Training,9500,4550,14/05/2023,In-Store,70756,7056,L
PUM857465,41,26.8,Puma Fuse 2.0,Pune,Men,Training,9010,5180,05/06/2023,In-Store,270408.12,58028.12,L
PUM938338,27,22.1,Puma Ultra Ultimate FG,Ahmedabad,Men,Training,5930,2130,29/07/2023,Online,124725.69,67215.69,L
PUM220092,28,45.2,Puma All-Pro Nitro,Lucknow,Men,Training,6850,2600,07/07/2022,Online,105106.4,32306.4,L
PUM325140,9,14.7,Puma Velocity Nitro 3,Hyderabad,Men,Training,11660,4950,31/12/2022,In-Store,89513.82,44963.82,L
PUM685779,11,24.5,Puma Scoot Zeros,Chennai,Men,Training,10590,5930,27/10/2024,In-Store,87949.95,22719.95,L
PUM745210,4,46.4,Puma Softride Premier,Ahmedabad,Men,Training,11560,0,17/06/2024,In-Store,24784.64,24784.64,L
PUM554601,20,15.4,Puma Deviate Elite 3,Pune,Men,Training,6330,3530,07/05/2024,Online,107103.6,36503.6,L
PUM899521,21,11.6,Puma Smash v2,Delhi,Men,Training,13210,5160,17/01/2022,In-Store,245230.44,136870.44,L
PUM204565,25,25.8,Puma Future Rider,Jaipur,Men,Training,6870,3270,14/04/2022,Online,127438.5,45688.5,L
PUM873995,40,31.3,Puma Suede Classic XXI,Mumbai,Men,Training,9170,4520,03/07/2023,In-Store,251991.6,71191.6,L
PUM852839,40,43.2,Puma King Platinum 21,Jaipur,Men,Training,5810,3090,20/06/2024,In-Store,132003.2,8403.2,L
PUM120974,47,7.2,Puma Eternity Nitro 2,Ahmedabad,Men,Training,6150,3370,21/10/2024,In-Store,268238.4,109848.4,L
PUM856551,24,16.2,Puma Fuse 2.0,Banglore,Men,Training,12900,4600,27/09/2022,Online,259444.8,149044.8,L
PUM865160,29,43,Puma Fuse 2.0,Hyderabad,Men,Training,9030,3260,08/09/2022,In-Store,149265.9,54725.9,L
PUM551994,46,40.7,Puma RS-X,Ahmedabad,Men,Training,11030,6010,05/02/2023,Online,300876.34,24416.34,L
PUM527607,41,20.1,Puma Attacanto FG,Delhi,Men,Training,7770,3600,13/03/2023,In-Store,254537.43,106937.43,L
PUM283188,2,30.6,Puma Retaliate 2,Delhi,Men,Training,4830,2670,21/07/2024,Online,6704.04,1364.04,L
PUM586950,39,44.1,Puma Retaliate 2,Hyderabad,Men,Training,6680,3090,13/02/2023,In-Store,145630.68,25120.68,L
PUM986088,14,5.8,Puma RS-X,Pune,Men,Training,11060,5800,02/04/2023,Online,145859.28,64659.28,L
PUM557082,5,28.6,Puma MB.03,Mumbai,Men,Training,4660,2110,27/08/2022,Online,16636.2,6086.2,L
PUM483457,31,21,Puma Stewie 2,Lucknow,Men,Training,10640,0,05/09/2023,In-Store,260573.6,260573.6,L
PUM665551,45,37.7,Puma King Platinum 21,Delhi,Men,Training,8930,4830,09/05/2024,In-Store,250352.55,33002.55,L
PUM882169,21,13.5,Puma RS-X,Hyderabad,Men,Training,7300,2950,13/03/2024,Online,132604.5,70654.5,L
PUM992373,45,31.2,Puma Softride Premier,Delhi,Men,Training,8860,4780,11/02/2024,Online,274305.6,59205.6,L
PUM430421,6,23.3,Puma Clyde All-Pro,Hyderabad,Men,Training,15520,8300,23/11/2024,In-Store,71423.04,21623.04,L
PUM970370,39,28.7,Puma Magnify Nitro 2,Kolkata,Men,Training,5800,3100,02/01/2024,Online,161280.6,40380.6,L
PUM804328,21,25.8,Puma Future Ultimate FG,Jaipur,Men,Training,12510,0,08/03/2023,Online,194930.82,194930.82,L
PUM880750,41,25.1,Puma Clyde All-Pro,Chennai,Men,Training,10930,4670,26/09/2024,In-Store,335649.37,144179.37,L
PUM318166,1,50,Puma Future Ultimate FG,Hyderabad,Men,Training,3520,1800,18/02/2022,In-Store,1760,-40,L
PUM233391,16,49.6,Puma Ultra Ultimate FG,Banglore,Men,Training,9900,5800,20/07/2022,Online,79833.6,-12966.4,L
PUM795463,36,17.6,Puma All-Pro Nitro,Banglore,Men,Training,11720,6980,05/03/2023,In-Store,347662.08,96382.08,L
PUM229301,8,46.1,Puma Suede Classic XXI,Lucknow,Men,Training,11780,4760,05/12/2023,In-Store,50795.36,12715.36,L
PUM675807,2,41.9,Puma Scoot Zeros,Banglore,Men,Training,3180,1860,31/03/2024,In-Store,3695.16,-24.84,L
PUM524947,7,24.2,Puma Velocity Nitro 3,Kolkata,Men,Training,3700,1580,16/05/2024,In-Store,19632.2,8572.2,L
PUM851235,26,30.2,Puma Velocity Nitro 3,Ahmedabad,Men,Training,12300,6340,10/04/2024,In-Store,223220.4,58380.4,L
PUM962287,44,33.7,Puma Magnify Nitro 2,Ahmedabad,Men,Training,17200,9710,28/06/2022,Online,501758.4,74518.4,L
PUM862126,11,3.6,Puma Retaliate 2,Jaipur,Men,Training,7980,3490,12/02/2024,Online,84619.92,46229.92,L
PUM949624,46,27.1,Puma All-Pro Nitro,Lucknow,Men,Training,17230,9940,18/04/2022,Online,577790.82,120550.82,L
PUM215507,6,12.6,Puma Liberate Nitro 2,Delhi,Men,Training,19070,7940,16/08/2022,Online,100003.08,52363.08,L
PUM758001,10,39.7,Puma Eternity Nitro 2,Hyderabad,Men,Training,5120,2680,09/02/2022,In-Store,30873.6,4073.6,L
PUM107577,26,3.8,Puma Clyde All-Pro,Kolkata,Men,Training,11760,5980,25/01/2022,Online,294141.12,138661.12,L
PUM487023,24,34.6,Puma Future Ultimate FG,Jaipur,Men,Training,4790,2440,20/12/2022,Online,75183.84,16623.84,L
PUM771255,38,49.2,Puma Clyde All-Pro,Jaipur,Men,Training,14200,5230,08/09/2022,In-Store,274116.8,75376.8,L
PUM681310,41,20.5,Puma Ultra Ultimate FG,Chennai,Men,Training,17230,7330,20/10/2022,In-Store,561611.85,261081.85,L
PUM909375,50,32.1,Puma Suede Classic XXI,Ahmedabad,Men,Training,11350,4160,01/07/2024,Online,385332.5,177332.5,L
PUM440488,26,42.2,Puma King Platinum 21,Pune,Men,Training,7050,3550,02/04/2022,In-Store,105947.4,13647.4,L
PUM789637,19,10.8,Puma RS-X,Delhi,Men,Training,18730,9150,28/03/2024,Online,317436.04,143586.04,L
PUM989343,17,41.7,Puma Scoot Zeros,Lucknow,Men,Training,11050,4420,03/02/2023,In-Store,109516.55,34376.55,L
PUM948967,42,41.3,Puma Eternity Nitro 2,Lucknow,Men,Training,7390,3580,29/03/2022,In-Store,182193.06,31833.06,L
PUM127705,34,25.3,Puma Orbit FG,Kolkata,Men,Training,14130,5890,02/01/2024,Online,358873.74,158613.74,L
PUM256557,40,32.8,Puma Velocity Nitro 3,Lucknow,Men,Training,13090,5570,14/03/2022,In-Store,351859.2,129059.2,L
PUM409986,12,34.5,Puma Attacanto FG,Mumbai,Men,Training,6600,2320,10/08/2023,In-Store,51876,24036,L
PUM979294,39,34.3,Puma Future Ultimate FG,Lucknow,Men,Training,4450,2150,11/09/2022,In-Store,114022.35,30172.35,L
PUM611092,3,49.8,Puma Retaliate 2,Chennai,Men,Training,14440,6110,23/12/2024,In-Store,21746.64,3416.64,L
PUM464766,36,49.6,Puma RS-X,Jaipur,Men,Training,7120,3290,07/01/2024,Online,129185.28,10745.28,L
PUM836657,1,50,Puma Liberate Nitro 2,Ahmedabad,Men,Training,14030,6870,13/08/2022,In-Store,7015,145,L
PUM233620,45,22.2,Puma Stewie 2,Banglore,Men,Training,19520,11280,10/04/2024,Online,683395.2,175795.2,L
PUM159418,11,0.9,Puma Retaliate 2,Pune,Men,Training,15590,9250,16/01/2022,Online,169946.59,68196.59,L
PUM745686,43,0.4,Puma Orbit FG,Mumbai,Men,Training,19290,9660,01/09/2022,Online,826152.12,410772.12,L
PUM272117,33,5.9,Puma Softride Premier,Kolkata,Men,Training,9550,4930,01/01/2024,Online,296556.15,133866.15,L
PUM995852,50,0,Puma Ultra Ultimate FG,Pune,Men,Training,9100,4180,26/08/2022,In-Store,455000,246000,L
PUM973822,2,0.9,Puma Softride Premier,Chennai,Men,Training,7220,4000,04/05/2022,Online,14310.04,6310.04,L
PUM521523,40,16.8,Puma Deviate Elite 3,Pune,Men,Training,4700,2130,17/11/2023,In-Store,156416,71216,L
PUM322529,29,24.4,Puma Retaliate 2,Banglore,Men,Training,16950,0,09/09/2023,In-Store,371611.8,371611.8,L
PUM988716,36,49.6,Puma All-Pro Nitro,Pune,Men,Training,6860,3350,12/07/2024,Online,124467.84,3867.84,L
PUM367704,2,18.3,Puma King Platinum 21,Jaipur,Men,Training,14420,7370,22/04/2024,Online,23562.28,8822.28,L
PUM448143,29,0,Puma Suede Classic XXI,Kolkata,Men,Training,4660,2590,16/09/2022,Online,135140,60030,L
PUM428405,36,47.7,Puma Liberate Nitro 2,Mumbai,Men,Training,3990,1800,19/06/2023,In-Store,75123.72,10323.72,L
PUM442906,41,38.4,Puma Future Rider,Hyderabad,Men,Training,17250,0,25/10/2023,Online,435666,435666,L
PUM709184,13,46.7,Puma Retaliate 2,Hyderabad,Men,Training,5630,2090,18/02/2023,Online,39010.27,11840.27,L
PUM925472,21,30.6,Puma Future Ultimate FG,Mumbai,Men,Training,11290,5230,21/04/2023,In-Store,164540.46,54710.46,L
PUM234193,21,3.7,Puma Softride Premier,Pune,Men,Training,16210,6420,02/01/2023,Online,327814.83,192994.83,L
PUM897359,32,12.2,Puma Magnify Nitro 2,Jaipur,Men,Training,9450,3990,14/07/2024,Online,265507.2,137827.2,L
PUM459403,9,2,Puma King Platinum 21,Mumbai,Men,Training,18160,7660,07/12/2022,Online,160171.2,91231.2,L
PUM738727,12,43.1,Puma Future Ultimate FG,Hyderabad,Men,Training,7250,3920,18/04/2022,Online,49503,2463,L
PUM502586,44,10.6,Puma Attacanto FG,Mumbai,Men,Training,11210,4060,16/12/2024,Online,440956.56,262316.56,L
PUM707314,49,44,Puma All-Pro Nitro,Pune,Men,Training,14930,7810,23/06/2023,In-Store,409679.2,26989.2,L
PUM913735,37,45.3,Puma Retaliate 2,Kolkata,Men,Training,12280,5370,11/11/2022,Online,248534.92,49844.92,L
PUM745543,7,0.6,Puma Softride Premier,Jaipur,Men,Training,7240,2700,01/12/2022,In-Store,50375.92,31475.92,L
PUM925859,16,29,Puma Magnify Nitro 2,Pune,Men,Training,10960,0,04/03/2024,In-Store,124505.6,124505.6,L
PUM766167,50,0,Puma Softride Premier,Lucknow,Men,Training,7800,4100,03/01/2022,Online,390000,185000,L
PUM802733,37,0,Puma Smash v2,Delhi,Men,Training,13500,4810,24/02/2023,Online,499500,321530,L
PUM858305,17,26.7,Puma Fuse 2.0,Lucknow,Men,Training,9010,5240,21/09/2024,In-Store,112273.61,23193.61,L
PUM896719,20,35.5,Puma Suede Classic XXI,Delhi,Men,Training,13000,5170,12/02/2024,In-Store,167700,64300,L
PUM363550,3,13.9,Puma Deviate Elite 3,Mumbai,Men,Training,10330,4980,17/11/2023,In-Store,26682.39,11742.39,L
PUM522049,10,23.2,Puma MB.03,Banglore,Men,Training,11980,5450,18/07/2024,In-Store,92006.4,37506.4,L
PUM780011,31,14.2,Puma Eternity Nitro 2,Kolkata,Men,Training,5590,2510,05/01/2022,Online,148682.82,70872.82,L
PUM376289,20,18.3,Puma Softride Premier,Chennai,Men,Training,13060,6180,06/03/2023,In-Store,213400.4,89800.4,L
PUM612027,20,1.5,Puma All-Pro Nitro,Banglore,Men,Training,10170,5540,01/08/2023,In-Store,200349,89549,L
PUM665404,6,29,Puma Future Rider,Kolkata,Men,Training,5780,2960,09/10/2022,Online,24622.8,6862.8,L
PUM163865,21,15.3,Puma All-Pro Nitro,Jaipur,Men,Training,13390,6280,28/05/2023,Online,238167.93,106287.93,L
PUM699423,27,28.2,Puma Eternity Nitro 2,Jaipur,Men,Training,3990,1880,21/05/2024,Online,77350.14,26590.14,L
PUM747507,26,12.9,Puma Scoot Zeros,Hyderabad,Men,Training,9050,3940,06/03/2023,In-Store,204946.3,102506.3,L
PUM920636,28,29.4,Puma Magnify Nitro 2,Hyderabad,Men,Training,17660,6390,09/03/2023,Online,349102.88,170182.88,L
PUM129486,4,46.8,Puma Future Ultimate FG,Hyderabad,Men,Training,6450,2520,17/11/2023,Online,13725.6,3645.6,L
PUM326183,23,4.8,Puma Softride Premier,Banglore,Men,Training,9820,5630,01/06/2022,Online,215018.72,85528.72,L
PUM840582,2,46.6,Puma All-Pro Nitro,Unknown,Men,Training,18600,9810,17/10/2022,Online,19864.8,244.8,L
PUM550052,42,8.1,Puma MB.03,Chennai,Men,Training,2910,1710,15/11/2024,In-Store,112320.18,40500.18,L
PUM302033,34,39,Puma Future Rider,Pune,Men,Training,6020,2690,12/09/2022,In-Store,124854.8,33394.8,L
PUM333507,31,4.6,Puma Softride Premier,Jaipur,Men,Training,6270,3360,06/03/2023,In-Store,185428.98,81268.98,L
PUM640942,48,32.8,Puma Eternity Nitro 2,Delhi,Men,Training,7410,4070,25/10/2022,In-Store,239016.96,43656.96,L
PUM461499,31,42.5,Puma King Platinum 21,Mumbai,Men,Training,9610,5000,03/05/2023,In-Store,171298.25,16298.25,L
PUM724842,18,23.2,Puma All-Pro Nitro,Ahmedabad,Men,Training,15580,7700,11/01/2023,Online,215377.92,76777.92,L
PUM964998,25,36.1,Puma Smash v2,Banglore,Men,Training,6350,3600,16/08/2024,Online,101441.25,11441.25,L
PUM167798,20,31.6,Puma Suede Classic XXI,Chennai,Men,Training,9860,3950,23/07/2022,Online,134884.8,55884.8,L
PUM112964,24,0,Puma Clyde All-Pro,Kolkata,Men,Training,7190,3830,26/11/2024,In-Store,172560,80640,L
PUM338968,22,43.6,Puma Retaliate 2,Delhi,Men,Training,4930,1820,09/02/2024,Online,61171.44,21131.44,L
PUM722715,17,13.4,Puma Future Ultimate FG,Banglore,Men,Training,4580,2220,07/08/2024,Online,67426.76,29686.76,L
PUM818209,12,3.6,Puma Softride Premier,Kolkata,Men,Training,4180,1630,07/11/2022,Online,48354.24,28794.24,L
PUM629979,26,33.8,Puma Scoot Zeros,Delhi,Men,Training,10030,3590,11/05/2024,In-Store,172636.36,79296.36,L
PUM936733,35,12,Puma Clyde All-Pro,Kolkata,Men,Training,8350,3440,02/05/2022,Online,257180,136780,L
PUM512440,30,38.6,Puma RS-X,Pune,Men,Training,8060,4040,10/01/2024,In-Store,148465.2,27265.2,L
PUM407706,7,36.2,Puma Clyde All-Pro,Delhi,Men,Training,4220,2120,09/10/2024,In-Store,18846.52,4006.52,L
